seqnames	start	end	width	strand	gene_id	gene_symbol
chr2	232320511	232320647	137	-	654321	SNORA75
chr5	111497182	111497314	133	+	654322	SNORA13
chr17	34581085	34808103	227019	-	654341	NA
chr2	91805188	91847975	42788	-	654342	LSP1P4
chr17	18380099	18398259	18161	+	654346	LGALS9C
chr1	13495254	13498259	3006	+	654348	NA
chr17	49230897	49249105	18209	+	654364	NME1-NME2
chr2	114334959	114336429	1471	+	654412	FAM138B
chr12	1929433	1945918	16486	+	654429	LRTM2
chr2	113993104	114024600	31497	+	654433	PAX8-AS1
chr17	75082798	75095278	12481	+	654434	SNHG20
chr8	124864227	125132302	268076	+	654463	FER1L6
chr9	41958802	42019584	60783	-	654466	FGF7P3
chr22	21383007	21386847	3841	-	6545	SLC7A4
chr3	158787041	158984096	197056	+	654502	IQCJ
chr2	40339286	40739575	400290	-	6546	SLC8A1
chr14	70510934	70655787	144854	-	6547	SLC8A3
chr1	161228517	161255240	26724	+	654790	PCP4L1
chr1	27425300	27481621	56322	-	6548	SLC9A1
chr7	72634674	72649979	15306	+	654816	NCF1B
chr7	74572384	74587816	15433	-	654817	NCF1C
chr9	34394	35864	1471	-	654835	FAM138C
chr2	228085768	228189902	104135	-	654841	MFF-DT
chr2	103236166	103327809	91644	+	6549	SLC9A2
chr20	55743809	55841707	97899	-	655	BMP7
chr5	473334	524549	51216	-	6550	SLC9A3
chr16	67282855	67306094	23240	+	6553	SLC9A5
chr14	70242552	70264006	21455	-	6554	SLC10A1
chr13	103696348	103719196	22849	-	6555	SLC10A2
chr2	219246752	219261617	14866	+	6556	SLC11A1
chr15	48483867	48596275	112409	+	6557	SLC12A1
chr5	127419483	127525380	105898	+	6558	SLC12A2
chr16	56899119	56949762	50644	+	6559	SLC12A3
chr1	40223903	40254533	30631	-	656	BMP8B
chr16	67977377	68003095	25719	-	6560	SLC12A4
chr7	122753588	122840025	86438	-	6561	SLC13A1
chr18	43304092	43332485	28394	+	6563	SLC14A1
chr13	99336055	99404929	68875	-	6564	SLC15A1
chr3	121613171	121663034	49864	+	6565	SLC15A2
chr1	113454470	113498975	44506	-	6566	SLC16A1
chrX	73641328	73753764	112437	+	6567	SLC16A2
chr6	25783126	25832287	49162	-	6568	SLC17A1
chr5	176811432	176825849	14418	+	6569	SLC34A1
chr10	88516396	88684945	168550	+	657	BMPR1A
chr8	20002366	20040717	38352	-	6570	SLC18A1
chr10	119000584	119038941	38358	+	6571	SLC18A2
chr10	50818347	50820766	2420	+	6572	SLC18A3
chr21	46918115	46964325	46211	-	6573	SLC19A1
chr2	113403434	113421400	17967	+	6574	SLC20A1
chr8	42273980	42397356	123377	-	6575	SLC20A2
chr22	19163088	19166338	3251	-	6576	SLC25A1
chr3	133651540	133748920	97381	-	6578	SLCO2A1
chr12	21417534	21548371	130838	-	6579	SLCO1A2
chr4	95679128	96079601	400474	+	658	BMPR1B
chr6	160542863	160579750	36888	+	6580	SLC22A1
chr6	160769405	160873611	104207	+	6581	SLC22A3
chr6	160637794	160679963	42170	-	6582	SLC22A2
chr5	131630145	131679899	49755	+	6583	SLC22A4
chr5	131705401	131731306	25906	+	6584	SLC22A5
chr10	98757795	98945683	187889	-	6585	SLIT1
chr5	168088738	168728133	639396	-	6586	SLIT3
chr11	107578101	107582787	4687	-	6588	SLN
chr2	203241050	203432474	191425	+	659	BMPR2
chr20	43880879	43883206	2328	-	6590	SLPI
chr8	49830239	49833999	3761	-	6591	SNAI2
chrX	128580478	128657460	76983	-	6594	SMARCA1
chr9	2015342	2193623	178282	+	6595	SMARCA2
chr3	148747904	148804341	56438	-	6596	HLTF
chr19	11071598	11172958	101361	+	6597	SMARCA4
chr11	8413418	8615775	202358	-	65975	STK33
chr2	179345199	179369782	24584	+	65977	PLEKHA3
chr1	28696093	28826881	130789	+	65979	PHACTR4
chr22	24129150	24176705	47556	+	6598	SMARCB1
chr5	863850	892939	29090	-	65980	BRD9
chr12	30862486	30907448	44963	-	65981	CAPRIN2
chr19	58595209	58629793	34585	-	65982	ZSCAN18
chr5	125695788	125829853	134066	+	65983	GRAMD2B
chr12	125549925	125627871	77947	+	65985	AACS
chr8	81397854	81438500	40647	+	65986	ZBTB10
chr11	77726761	77734320	7560	-	65987	KCTD14
chr16	30542779	30546194	3416	-	65988	ZNF747
chr6	43418090	43423786	5697	-	65989	DLK2
chr3	47627378	47823596	196219	-	6599	SMARCC1
chr16	771142	772590	1449	+	65990	ANTKMT
chrX	154255064	154285191	30128	+	65991	FUNDC2
chr20	3171012	3185295	14284	-	65992	DDRGK1
chr16	1821896	1823140	1245	-	65993	MRPS34
chr19	59086766	59110852	24087	+	65996	CENPBD2P
chr4	53728495	53733002	4508	+	65997	RASL11B
chr11	63527364	63536113	8750	-	65998	ZFTA
chr7	150006630	150035245	28616	+	65999	LRRC61
chrX	15482369	15574652	92284	+	660	BMX
chr3	132757171	133116619	359449	+	66000	TMEM108
chr19	15783828	15807984	24157	+	66002	CYP4F12
chr8	143845756	143859640	13885	-	66004	LYNX1
chr11	867357	915058	47702	-	66005	CHID1
chr2	202241930	202316319	74390	-	66008	TRAK2
chr12	56555636	56583351	27716	-	6601	SMARCC2
chr12	50478983	50494494	15512	+	6602	SMARCD1
chr17	61909441	61920351	10911	-	6603	SMARCD2
chr22	24199059	24227725	28667	+	66035	SLC2A11
chr8	11142000	11185654	43655	+	66036	MTMR9
chr2	198591603	198650938	59336	-	66037	BOLL
chr7	150936059	150974231	38173	-	6604	SMARCD3
chr17	38783976	38804103	20128	-	6605	SMARCE1
chr5	69345350	70247953	902604	+	6606	SMN1
chr5	69345350	70248842	903493	+	6607	SMN2
chr7	128828713	128853385	24673	+	6608	SMO
chr11	6411644	6416228	4585	+	6609	SMPD1
chr8	22102619	22108680	6062	+	661	POLR3D
chr6	109761931	109765122	3192	+	6610	SMPD2
chrX	21958691	22012955	54265	+	6611	SMS
chr21	46225532	46238044	12513	-	6612	SUMO3
chr17	73163825	73179098	15274	-	6613	SUMO2
chr20	3667617	3687775	20159	-	6614	SIGLEC1
chr20	48599513	48605420	5908	+	6615	SNAI1
chr20	10199477	10288066	88590	+	6616	SNAP25
chr14	62229075	62263146	34072	+	6617	SNAPC1
chr19	7985194	7988136	2943	+	6618	SNAPC2
chr9	15422782	15465831	43050	+	6619	SNAPC3
chr5	172571445	172591390	19946	+	662	BNIP1
chr5	176047210	176057557	10348	-	6620	SNCB
chr9	139270029	139292889	22861	-	6621	SNAPC4
chr4	90645250	90759447	114198	-	6622	SNCA
chr10	88718288	88723017	4730	+	6623	SNCG
chr7	5632436	5646287	13852	+	6624	FSCN1
chr19	49588465	49611870	23406	+	6625	SNRNP70
chr19	41256759	41271297	14539	+	6626	SNRPA
chr15	101821715	101835460	13746	-	6627	SNRPA1
chr20	2442281	2451499	9219	-	6628	SNRPB
chr20	16710609	16722417	11809	+	6629	SNRPB2
chr15	59955062	59981642	26581	-	663	BNIP2
chr6	34724871	34741634	16764	+	6631	SNRPC
chr18	19192260	19210208	17949	+	6632	SNRPD1
chr19	46190712	46195443	4732	-	6633	SNRPD2
chr22	24951618	24978854	27237	+	6634	SNRPD3
chr1	203830727	203840280	9554	+	6635	SNRPE
chr12	96252709	96260238	7530	+	6636	SNRPF
chr2	70508506	70520869	12364	-	6637	SNRPG
chr15	25068794	25244225	175432	+	6638	SNRPN
chr10	133781204	133795435	14232	-	664	BNIP3
chr20	31995763	32031698	35936	-	6640	SNTA1
chr8	121547985	121824309	276325	-	6641	SNTB1
chr15	64388083	64436433	48351	+	6642	SNX1
chr5	122110691	122170234	59544	+	6643	SNX2
chr16	69221050	69342955	121906	+	6645	SNTB2
chr1	179262849	179327814	64966	+	6646	SOAT1
chr14	101513658	101513735	78	+	664612	MIR539
chrX	73506939	73507044	106	-	664614	MIR545
chr14	101506406	101506485	80	+	664615	MIR376A2
chr14	101512792	101512875	84	+	664616	MIR487B
chrX	133675371	133675467	97	-	664617	MIR542
chr15	58982651	58985478	2828	-	664618	HSP90AB4P
chr21	33031935	33041243	9309	+	6647	SOD1
chr19	20451078	20607771	156694	-	664701	ZNF826P
chr6	160100149	160114353	14205	-	6648	SOD2
chr4	24797085	24802467	5383	+	6649	SOD3
chr8	26240523	26270644	30122	+	665	BNIP3L
chr16	577856	604636	26781	+	6650	CAPN15
chr21	34915350	34949812	34463	+	6651	SON
chr15	45315302	45367287	51986	+	6652	SORD
chr11	121322912	121504471	181560	+	6653	SORL1
chr2	39208690	39351486	142797	-	6654	SOS1
chr14	50583846	50698099	114254	-	6655	SOS2
chr13	112721913	112726020	4108	+	6656	SOX1
chr3	181429712	181432223	2512	+	6657	SOX2
chrX	139585152	139587225	2074	-	6658	SOX3
chr6	21593972	21598849	4878	+	6659	SOX4
chr2	242498146	242513553	15408	+	666	BOK
chr12	23685231	24715383	1030153	-	6660	SOX5
chr17	70117161	70122560	5400	+	6662	SOX9
chr22	38368319	38383429	15111	-	6663	SOX10
chr2	5832799	5841517	8719	+	6664	SOX11
chr17	7491498	7493488	1991	-	6665	SOX15
chr20	306215	310872	4658	+	6666	SOX12
chr12	53773979	53810226	36248	+	6667	SP1
chr17	45973516	46006323	32808	+	6668	SP2
chr6	56322785	56819426	496642	-	667	DST
chr2	174771187	174830430	59244	-	6670	SP3
chr7	21467689	21554151	86463	+	6671	SP4
chr2	231280871	231410317	129447	+	6672	SP100
chr8	101170263	101254132	83870	+	6674	SPAG1
chr1	162531296	162569633	38338	+	6675	UAP1
chr20	34203809	34208965	5157	+	6676	SPAG4
chr7	123565286	123611461	46176	+	6677	SPAM1
chr5	151040657	151066615	25959	-	6678	SPARC
chr3	138663066	138665982	2917	-	668	FOXL2
chr2	32288680	32382706	94027	+	6683	SPAST
chr16	89574805	89624174	49370	+	6687	SPG7
chr11	47376409	47400127	23719	-	6688	SPI1
chr19	50922195	50934309	12115	+	6689	SPIB
chr7	134331531	134364567	33037	+	669	BPGM
chr5	147204143	147211260	7118	-	6690	SPINK1
chr4	57676026	57688035	12010	-	6691	SPINK2
chr15	41136246	41149853	13608	+	6692	SPINT1
chr16	29674271	29681823	7553	+	6693	SPN
chr2	234959346	234985776	26431	+	6694	SPP2
chr5	136310987	136835018	524032	-	6695	SPOCK1
chr4	88896802	88904563	7762	+	6696	SPP1
chr2	73114512	73119289	4778	+	6697	SPR
chr1	152956564	152958290	1727	+	6698	SPRR1A
chr1	153003679	153005376	1698	+	6699	SPRR1B
chr6	3118926	3153432	34507	+	670	BPHL
chr1	153028596	153113969	85374	-	6700	SPRR2A
chr1	153042718	153044084	1367	-	6701	SPRR2B
chr1	153112594	153113969	1376	-	6702	SPRR2C
chr1	153012201	153013594	1394	-	6703	SPRR2D
chr1	153065611	153067001	1391	-	6704	SPRR2E
chr1	153084613	153085989	1377	-	6705	SPRR2F
chr1	153122058	153123427	1370	-	6706	SPRR2G
chr1	152974223	152976332	2110	+	6707	SPRR3
chr1	158580496	158656506	76011	-	6708	SPTA1
chr9	131314837	131395944	81108	+	6709	SPTAN1
chr20	36932552	36965905	33354	+	671	BPI
chr14	65213001	65346601	133601	-	6710	SPTB
chr2	54683454	54898583	215130	+	6711	SPTBN1
chr11	66452720	66488870	36151	-	6712	SPTBN2
chr8	126010720	126034525	23806	+	6713	SQLE
chr20	35973088	36033821	60734	+	6714	SRC
chr5	6633500	6669675	36176	+	6715	SRD5A1
chr2	31749656	31806040	56385	-	6716	SRD5A2
chr7	87834432	87856308	21877	-	6717	SRI
chr7	137687070	137803050	115981	+	6718	AKR1D1
chrX	138528978	138531132	2155	+	6719	SRD5A1P1
chr17	41196312	41322420	126109	-	672	BRCA1
chr17	17714663	17740325	25663	-	6720	SREBF1
chr22	42229106	42302375	73270	+	6721	SREBF2
chr6	43138920	43149244	10325	+	6722	SRF
chr1	11114649	11120091	5443	-	6723	SRM
chr20	62172163	62178857	6695	-	6725	SRMS
chr1	225965515	225978168	12654	+	6726	SRP9
chr15	40327891	40331389	3499	-	6727	SRP14
chr5	112196885	112228776	31892	+	6728	SRP19
chr14	35452104	35498773	46670	+	6729	SRP54
chr7	140433813	140624564	190752	-	673	BRAF
chr17	74034856	74068607	33752	-	6730	SRP68
chr4	57333762	57369847	36086	+	6731	SRP72
chr6	35800811	35888957	88147	-	6732	SRPK1
chr7	104755716	105039798	284083	-	6733	SRPK2
chr11	126132814	126138877	6064	-	6734	SRPRA
chrY	2654896	2655792	897	-	6736	SRY
chr11	4406127	4414926	8800	-	6737	TRIM21
chr1	193028552	193060906	32355	+	6738	RO60
chr2	170655322	170668571	13250	+	6741	SSB
chr7	141438121	141450288	12168	+	6742	SSBP1
chr2	182756472	182795464	38993	+	6744	ITPRID2
chr6	7281288	7313541	32254	-	6745	SSR1
chr1	155978839	155990758	11920	-	6746	SSR2
chr3	156257929	156272973	15045	-	6747	SSR3
chrX	153059630	153063967	4338	+	6748	SSR4
chr11	57093459	57103351	9893	-	6749	SSRP1
chr13	32889617	32973809	84193	+	675	BRCA2
chr3	187386694	187388201	1508	-	6750	SST
chr14	38677204	38682268	5065	+	6751	SSTR1
chr17	71161160	71168062	6903	+	6752	SSTR2
chr22	37602245	37608353	6109	-	6753	SSTR3
chr20	23016057	23017314	1258	+	6754	SSTR4
chr16	1122756	1131454	8699	+	6755	SSTR5
chrX	48114797	48126879	12083	+	6756	SSX1
chrX	48045656	48056199	10544	-	6758	SSX5
chr1	92414928	92479985	65058	+	676	BRDT
chr18	23596217	23671164	74948	-	6760	SS18
chr11	8714899	8932498	217600	-	6764	DENND2B
chr22	41220601	41252687	32087	-	6767	ST13
chr11	130029682	130080257	50576	+	6768	ST14
chr3	36422097	36589496	167400	+	6769	STAC
chr14	69254372	69262960	8589	-	677	ZFP36L1
chr8	38000218	38008600	8383	-	6770	STAR
chr2	191833762	191878976	45215	-	6772	STAT1
chr12	56735382	56754037	18656	-	6773	STAT2
chr17	40465343	40540513	75171	-	6774	STAT3
chr2	191894302	192038902	144601	-	6775	STAT4
chr17	40439565	40463960	24396	+	6776	STAT5A
chr1	175937533	175937676	144	-	677679	SCARNA3
chr17	58308877	58309006	130	-	677681	SCARNA20
chr17	40351195	40428424	77230	-	6777	STAT5B
chr17	7809441	7809578	138	+	677763	SCARNA21
chr5	82360023	82360156	134	-	677765	SCARNA18
chr1	109642815	109643234	420	+	677766	SCARNA2
chr3	160232695	160233024	330	-	677767	SCARNA7
chr18	47340393	47340813	421	+	677769	SCARNA17
chr4	1976363	1976487	125	+	677770	SCARNA22
chr1	155895749	155895877	129	-	677771	SCARNA4
chr2	234197322	234197587	266	+	677772	SCARNA6
chrX	24762558	24762687	130	+	677773	SCARNA23
chr1	28160912	28161077	166	+	677774	SCARNA1
chr2	234184372	234184649	278	+	677775	SCARNA5
chr9	19063654	19063784	131	-	677776	SCARNA8
chr12	7076500	7076769	270	-	677777	SCARNA12
chr15	83424697	83424823	127	+	677778	SCARNA15
chr3	108897012	108904108	7097	+	677779	LINC00488
chr12	6690639	6690775	137	-	677780	SCARNA11
chr17	75085389	75085575	187	+	677781	SCARNA16
chr12	147946	149412	1467	-	677784	FAM138D
chr12	49050431	49050565	135	-	677793	SNORA2A
chr12	49061240	49061376	137	-	677794	SNORA2B
chr7	45145567	45145698	132	-	677795	SNORA5B
chr7	45143948	45144641	694	-	677796	SNORA5C
chr3	129116053	129116191	139	-	677797	SNORA7B
chr7	45024977	45025109	133	-	677798	SNORA9
chrX	54840803	54840933	131	+	677799	SNORA11
chr12	57489187	57522883	33697	-	6778	STAT6
chr10	101996913	101997059	147	-	677800	SNORA12
chr7	75573101	75573234	134	+	677801	SNORA14A
chr1	235291118	235291252	135	-	677802	SNORA14B
chr7	56128163	56128295	133	+	677803	SNORA15
chr9	139621199	139621331	133	-	677804	SNORA17A
chr11	93466632	93466763	132	-	677805	SNORA18
chr6	160201282	160201413	132	-	677806	SNORA20
chr7	65220513	65220646	134	+	677807	SNORA22
chr11	9450313	9450501	189	+	677808	SNORA23
chr4	119200345	119200475	131	+	677809	SNORA24
chr4	53579416	53579537	122	+	677810	SNORA26
chr14	103804186	103804311	126	+	677811	SNORA28
chr6	160206626	160206765	140	-	677812	SNORA29
chr16	30721858	30721986	129	+	677813	SNORA30
chr13	45911615	45911744	130	-	677814	SNORA31
chr12	49048165	49048313	149	-	677815	SNORA2C
chrX	113865259	113865386	128	+	677816	SNORA35
chrX	153996803	153996932	130	+	677817	SNORA36A
chr1	220373884	220374018	135	-	677818	SNORA36B
chr18	51748654	51748782	129	-	677819	SNORA37
chr20	37076726	37078147	1422	+	677821	SNORA71E
chr11	93468276	93468402	127	-	677822	SNORA40
chr1	155889700	155889833	134	-	677823	SNORA80E
chr9	139620556	139620689	134	-	677824	SNORA17B
chr1	28906893	28907024	132	-	677825	SNORA44
chr11	8706986	8707116	131	+	677826	SNORA3B
chr16	58582403	58582537	135	-	677827	SNORA46
chr5	76376259	76376396	138	-	677828	SNORA47
chr12	132515769	132515905	137	+	677829	SNORA49
chr16	58593700	58593835	136	-	677830	SNORA50A
chr20	2635713	2635844	132	+	677831	SNORA51
chr12	98993413	98993662	250	+	677832	SNORA53
chr11	2985001	2985123	123	-	677833	SNORA54
chr1	40033046	40033182	137	-	677834	SNORA55
chrX	154003273	154003401	129	+	677835	SNORA56
chr3	131197842	131198077	236	-	677836	SNORA58
chr1	28906276	28906405	130	-	677838	SNORA61
chr20	37058310	37058447	138	-	677839	SNORA71C
chr20	37062505	37062642	138	-	677840	SNORA71D
chr5	172447729	172447932	204	+	677841	SNORA74B
chr17	62223699	62223831	133	+	677842	SNORA50C
chr1	203698709	203698833	125	+	677843	SNORA77
chr16	2015185	2015311	127	+	677844	SNORA78
chr14	81669039	81669178	140	-	677845	SNORA79
chr21	33749496	33749631	136	-	677846	SNORA80A
chr3	186504461	186504641	181	+	677847	SNORA81
chr17	74557715	74557788	74	+	677848	SNORD1A
chr17	74557190	74557275	86	+	677849	SNORD1B
chr17	74554874	74554951	78	+	677850	SNORD1C
chr1	12567300	12567451	152	+	677882	SNORA59B
chr17	19460873	19461024	152	+	677885	SNORA59A
chr4	70861648	70868173	6526	+	6779	STATH
chr2	43449541	43453745	4205	-	678	ZFP36L2
chr20	47729876	47805288	75413	-	6780	STAU1
chr8	23699434	23712320	12887	-	6781	STC1
chr21	15743437	15755509	12073	-	6782	HSPA13
chr4	70706930	70725870	18941	-	6783	SULT1E1
chr6	80624529	80657315	32787	-	6785	ELOVL4
chr11	3876933	4114440	237508	+	6786	STIM1
chr12	6548167	6560683	12517	-	678655	CD27-AS1
chr3	52744796	52804965	60170	-	6787	NEK4
chr8	99466859	99954799	487941	-	6788	STK3
chr20	43595120	43708593	113474	+	6789	STK4
chr20	54944445	54967351	22907	-	6790	AURKA
chr1	220439521	220441057	1537	-	6791	AURKAP1
chrX	18443725	18671749	228025	+	6792	CDKL5
chr5	171469074	171615346	146273	-	6793	STK10
chr19	1205798	1228434	22637	+	6794	STK11
chr19	57742377	57746916	4540	+	6795	AURKC
chr16	28603264	28608391	5128	-	6799	SULT1A2
chrX	135570125	135574598	4474	+	680	BRS3
chr2	37064841	37193615	128775	-	6801	STRN
chr7	73113535	73134017	20483	-	6804	STX1A
chr11	59522532	59573355	50824	+	6809	STX3
chr16	31044416	31051488	7073	+	6810	STX4
chr11	62574332	62599563	25232	-	6811	STX5
chr9	130374486	130454995	80510	+	6812	STXBP1
chr19	7701987	7712760	10774	+	6813	STXBP2
chr1	109289285	109352148	62864	+	6814	STXBP3
chr14	53196883	53241705	44823	+	6815	STYX
chr16	28616908	28634907	18000	-	6817	SULT1A1
chr16	29471207	29476301	5095	+	6818	SULT1A3
chr2	108905095	108926371	21277	+	6819	SULT1C2
chr19	571277	583493	12217	+	682	BSG
chr19	49055429	49102684	47256	+	6820	SULT2B1
chr12	56391043	56399309	8267	+	6821	SUOX
chr19	48373723	48389654	15932	-	6822	SULT2A1
chr17	56422536	56429599	7064	-	6827	SUPT4H1
chr19	39936186	39967308	31123	+	6829	SUPT5H
chr4	15704573	15733796	29224	+	683	BST1
chr17	26989302	27029249	39948	+	6830	SUPT6H
chr10	70939993	70968849	28857	+	6832	SUPV3L1
chr11	17414432	17498449	84018	-	6833	ABCC8
chr9	136218666	136223361	4696	-	6834	SURF1
chr9	136223421	136228040	4620	+	6835	SURF2
chr9	136228340	136242970	14631	-	6836	SURF4
chr9	136207755	136214972	7218	-	6837	MED22
chr9	136197552	136203047	5496	-	6838	SURF6
chrX	48553945	48567406	13462	+	6839	SUV39H1
chr19	17513755	17516384	2630	-	684	BST2
chr10	29746277	30025864	279588	-	6840	SVIL
chr12	6571404	6579843	8440	-	6843	VAMP1
chr17	8062465	8066293	3829	-	6844	VAMP2
chr1	168510003	168513235	3233	-	6846	XCL2
chr1	115397455	115537990	140536	+	6847	SYCP1
chr4	75671448	75719882	48435	-	685	BTC
chr9	93564012	93660842	96831	+	6850	SYK
chrX	47431300	47479256	47957	-	6853	SYN1
chr3	12045862	12233532	187671	+	6854	SYN2
chrX	49044265	49056661	12397	-	6855	SYP
chr7	105730814	105753093	22280	-	6856	SYPL1
chr12	79257773	79845788	588016	+	6857	SYT1
chr3	15643140	15687325	44186	+	686	BTD
chr18	40847857	40857615	9759	-	6860	SYT4
chr19	55684469	55691720	7252	-	6861	SYT5
chr6	166571146	166582157	11012	-	6862	TBXT
chr7	97361271	97369784	8514	+	6863	TAC1
chr10	71163958	71176674	12717	-	6865	TACR2
chr12	57403781	57410344	6564	-	6866	TAC3
chr8	38585704	38710546	124843	+	6867	TACC1
chr2	9629411	9695917	66507	-	6868	ADAM17
chr2	75273590	75426645	153056	-	6869	TACR1
chr9	72999513	73029573	30061	-	687	KLF9
chr4	104510625	104640973	130349	-	6870	TACR3
chr17	35766977	35837226	70250	+	6871	TADA2A
chrX	70586114	70752224	166111	+	6872	TAF1
chr8	120743014	120845074	102061	-	6873	TAF2
chr20	60549854	60640866	91013	-	6874	TAF4
chr18	23806409	23971650	165242	+	6875	TAF4B
chr11	117070040	117075508	5469	+	6876	TAGLN
chr10	105127724	105148822	21099	+	6877	TAF5
chr7	99704693	99717481	12789	-	6878	TAF6
chr5	140698057	140700351	2295	-	6879	TAF7
chr13	73629114	73651676	22563	+	688	KLF5
chr5	68647553	68665840	18288	-	6880	TAF9
chr11	6632048	6633475	1428	-	6881	TAF10
chr6	34845555	34855848	10294	-	6882	TAF11
chr1	28929609	28969604	39996	-	6883	TAF12
chr1	109606998	109618624	11627	-	6884	TAF13
chr6	91223292	91297020	73729	-	6885	MAP3K7
chr1	47681963	47697892	15930	-	6886	TAL1
chr9	108424738	108425385	648	+	6887	TAL2
chr11	747432	765024	17593	+	6888	TALDO1
chr5	72794250	72801448	7199	+	689	BTF3
chr1	234527059	234614849	87791	-	6894	TARBP1
chr12	53894705	53900215	5511	+	6895	TARBP2
chr5	33440802	33468196	27395	+	6897	TARS1
chr16	71600754	71610998	10245	-	6898	TAT
chr22	19744226	19771112	26887	+	6899	TBX1
chr13	77502585	77503224	640	+	690	BTF3P11
chr1	205012065	205047171	35107	+	6900	CNTN2
chrX	153639877	153650063	10187	+	6901	TAFAZZIN
chr5	76986995	77072185	85191	-	6902	TBCA
chr6	42712234	42713884	1651	-	6903	TBCC
chr17	80709940	80901062	191123	+	6904	TBCD
chr1	235530728	235612280	81553	+	6905	TBCE
chrX	105277190	105282718	5529	-	6906	SERPINA7
chrX	9431335	9687780	256446	+	6907	TBL1X
chr6	170863421	170881958	18538	+	6908	TBP
chr17	59477257	59486827	9571	+	6909	TBX2
chr12	114791735	114846247	54513	-	6910	TBX5
chr16	30097115	30103208	6094	-	6911	TBX6
chr1	119425666	119532179	106514	-	6913	TBX15
chr19	3594504	3606831	12328	-	6915	TBXA2R
chr7	139478047	139720125	242079	+	6916	TBXAS1
chr8	54879116	54935008	55893	-	6917	TCEA1
chr20	62688175	62703700	15526	+	6919	TCEA2
chr1	23707555	23751261	43707	-	6920	TCEA3
chr14	21860310	21860412	103	-	692053	SNORD9
chr20	47897220	47897309	90	+	692057	SNORD12
chr2	203157774	203157857	84	+	692058	SNORD11
chr11	93466394	93466466	73	-	692072	SNORD5
chr1	28907432	28907565	134	-	692073	SNORA16A
chr17	33900676	33900772	97	+	692076	SNORD7
chr1	76252757	76252834	78	+	692085	SNORD45C
chr20	17943353	17943589	237	-	692086	SNORD17
chr17	16342823	16342870	48	+	692087	SNORD49B
chr6	86387307	86387377	71	-	692088	SNORD50B
chr3	52723256	52723331	76	+	692089	SNORD19
chr12	57037464	57037538	75	-	692090	SNORD59B
chr19	48259110	48259219	110	+	692091	SNORD23
chr9	35752988	35754274	1287	-	692094	MSMP
chr3	75470703	75484266	13564	-	692099	FAM86DP
chr8	74857373	74884522	27150	-	6921	ELOC
chr17	16344540	16344612	73	+	692106	SNORD65
chr3	184043484	184043559	76	+	692107	SNORD66
